city,date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,rain_sum,wind_speed_10m_max,rain_tomorrow,weather_condition,year,month,day,season,temp_range,weather_cluster,weather_pattern
Delhi,22-10-2019,32.0,18.8,29.7,18.2,0.0,19.4,0,Overcast,2019,10,22,Retreating Monsoon,13.2,1,Mild Transition
Delhi,23-10-2019,31.9,17.4,31.4,17.4,0.0,12.2,0,Clear,2019,10,23,Retreating Monsoon,14.5,1,Mild Transition
Delhi,24-10-2019,31.1,18.6,31.7,20.1,0.0,10.0,0,Clear,2019,10,24,Retreating Monsoon,12.5,1,Mild Transition
Delhi,25-10-2019,30.1,20.0,31.1,21.6,0.0,10.0,0,Mainly Clear,2019,10,25,Retreating Monsoon,10.1,1,Mild Transition
Delhi,26-10-2019,30.2,19.5,31.5,21.1,0.0,9.1,0,Clear,2019,10,26,Retreating Monsoon,10.7,1,Mild Transition
Delhi,27-10-2019,31.8,18.8,30.7,19.9,0.0,14.2,0,Clear,2019,10,27,Retreating Monsoon,13.0,1,Mild Transition
Delhi,28-10-2019,30.4,18.1,31.7,18.6,0.0,8.6,0,Overcast,2019,10,28,Retreating Monsoon,12.3,1,Mild Transition
Delhi,29-10-2019,29.6,19.5,30.9,21.2,0.0,8.0,0,Overcast,2019,10,29,Retreating Monsoon,10.1,1,Mild Transition
Delhi,30-10-2019,31.1,21.2,32.1,23.6,0.0,14.2,0,Overcast,2019,10,30,Retreating Monsoon,9.9,1,Mild Transition
Delhi,31-10-2019,31.0,18.4,32.0,20.1,0.0,12.8,0,Clear,2019,10,31,Retreating Monsoon,12.6,1,Mild Transition
Delhi,01-11-2019,31.2,18.7,33.2,20.1,0.0,11.9,0,Partly Cloudy,2019,11,1,Pre-Winter,12.5,1,Mild Transition
Delhi,02-11-2019,30.3,19.7,31.5,21.5,0.3,18.7,1,Light Drizzle,2019,11,2,Pre-Winter,10.6,1,Mild Transition
Delhi,03-11-2019,28.8,19.2,29.5,21.2,0.0,13.0,0,Overcast,2019,11,3,Pre-Winter,9.6,1,Mild Transition
Delhi,04-11-2019,29.1,19.0,28.0,20.2,0.0,20.0,0,Mainly Clear,2019,11,4,Pre-Winter,10.1,1,Mild Transition
Delhi,05-11-2019,29.5,17.9,27.5,17.3,0.0,20.0,0,Clear,2019,11,5,Pre-Winter,11.6,1,Mild Transition
Delhi,06-11-2019,30.0,16.9,29.9,17.2,0.0,11.0,0,Mainly Clear,2019,11,6,Pre-Winter,13.1,1,Mild Transition
Delhi,07-11-2019,25.5,19.5,26.3,20.5,0.8,15.1,1,Moderate Drizzle,2019,11,7,Pre-Winter,6.0,3,Heavy Monsoon
Delhi,08-11-2019,26.6,17.7,27.8,19.2,0.6,10.9,1,Light Drizzle,2019,11,8,Pre-Winter,8.9,1,Mild Transition
Delhi,09-11-2019,28.5,16.9,26.8,17.1,0.0,15.7,0,Clear,2019,11,9,Pre-Winter,11.6,1,Mild Transition
Delhi,10-11-2019,27.4,15.1,26.1,14.8,0.0,13.3,0,Partly Cloudy,2019,11,10,Pre-Winter,12.3,0,Cold Winter
Delhi,11-11-2019,26.6,14.8,24.9,14.3,0.0,13.9,0,Overcast,2019,11,11,Pre-Winter,11.8,0,Cold Winter
Delhi,12-11-2019,27.2,12.9,25.6,12.4,0.0,12.0,0,Overcast,2019,11,12,Pre-Winter,14.3,0,Cold Winter
Delhi,13-11-2019,26.9,14.7,26.8,15.0,0.0,9.1,0,Overcast,2019,11,13,Pre-Winter,12.2,0,Cold Winter
Delhi,14-11-2019,27.3,17.2,27.5,18.4,0.0,12.1,0,Overcast,2019,11,14,Pre-Winter,10.1,1,Mild Transition
Delhi,15-11-2019,27.1,16.8,26.7,17.3,0.0,11.6,0,Overcast,2019,11,15,Pre-Winter,10.3,1,Mild Transition
Delhi,16-11-2019,28.8,16.6,27.1,16.9,0.0,21.7,0,Clear,2019,11,16,Pre-Winter,12.2,1,Mild Transition
Delhi,17-11-2019,28.0,17.3,25.4,16.2,0.0,23.6,0,Overcast,2019,11,17,Pre-Winter,10.7,1,Mild Transition
Delhi,18-11-2019,25.9,15.1,23.6,14.4,0.0,17.2,0,Overcast,2019,11,18,Pre-Winter,10.8,0,Cold Winter
Delhi,19-11-2019,25.9,13.9,24.5,13.4,0.0,11.8,0,Overcast,2019,11,19,Pre-Winter,12.0,0,Cold Winter
Delhi,20-11-2019,25.6,13.6,25.7,13.5,0.0,9.6,0,Overcast,2019,11,20,Pre-Winter,12.0,0,Cold Winter
Delhi,21-11-2019,25.9,13.7,26.0,13.4,0.0,9.2,0,Overcast,2019,11,21,Pre-Winter,12.2,0,Cold Winter
Delhi,22-11-2019,26.9,14.3,26.9,14.2,0.0,9.8,0,Overcast,2019,11,22,Pre-Winter,12.6,0,Cold Winter
Delhi,23-11-2019,26.0,15.4,25.2,15.0,0.0,17.2,0,Overcast,2019,11,23,Pre-Winter,10.6,0,Cold Winter
Delhi,24-11-2019,25.9,15.9,25.3,15.4,0.0,13.2,0,Overcast,2019,11,24,Pre-Winter,10.0,0,Cold Winter
Delhi,25-11-2019,25.4,14.4,25.3,14.4,0.0,10.5,0,Overcast,2019,11,25,Pre-Winter,11.0,0,Cold Winter
Delhi,26-11-2019,24.4,16.1,24.4,16.4,0.4,16.3,1,Light Drizzle,2019,11,26,Pre-Winter,8.3,0,Cold Winter
Delhi,27-11-2019,24.9,15.5,25.4,15.5,0.0,12.5,0,Partly Cloudy,2019,11,27,Pre-Winter,9.4,0,Cold Winter
Delhi,28-11-2019,22.4,16.3,22.2,16.1,21.5,19.1,1,Moderate Rain,2019,11,28,Pre-Winter,6.1,3,Heavy Monsoon
Delhi,29-11-2019,22.9,13.7,23.8,13.8,0.0,9.6,0,Mainly Clear,2019,11,29,Pre-Winter,9.2,0,Cold Winter
Delhi,30-11-2019,22.0,13.2,21.0,12.8,0.0,12.0,0,Clear,2019,11,30,Pre-Winter,8.8,0,Cold Winter
Delhi,01-12-2019,21.6,11.4,20.1,10.1,0.0,11.6,0,Clear,2019,12,1,Winter,10.2,0,Cold Winter
Delhi,02-12-2019,21.7,10.9,19.4,9.4,0.0,14.3,0,Clear,2019,12,2,Winter,10.8,0,Cold Winter
Delhi,03-12-2019,22.1,9.8,20.0,7.5,0.0,13.6,0,Partly Cloudy,2019,12,3,Winter,12.3,0,Cold Winter
Delhi,04-12-2019,21.5,8.7,20.9,7.2,0.0,9.3,0,Overcast,2019,12,4,Winter,12.8,0,Cold Winter
Delhi,05-12-2019,21.0,10.0,20.2,9.1,0.0,8.6,0,Overcast,2019,12,5,Winter,11.0,0,Cold Winter
Delhi,06-12-2019,21.4,10.3,21.7,9.5,0.0,9.0,0,Overcast,2019,12,6,Winter,11.1,0,Cold Winter
Delhi,07-12-2019,22.1,10.3,22.2,9.4,0.0,7.9,0,Clear,2019,12,7,Winter,11.8,0,Cold Winter
Delhi,08-12-2019,22.3,9.9,22.3,8.9,0.0,8.2,0,Clear,2019,12,8,Winter,12.4,0,Cold Winter
Delhi,09-12-2019,21.6,9.5,20.8,8.1,0.0,7.4,0,Partly Cloudy,2019,12,9,Winter,12.1,0,Cold Winter
Delhi,10-12-2019,21.1,8.9,19.5,7.5,0.0,10.3,0,Clear,2019,12,10,Winter,12.2,0,Cold Winter
Delhi,11-12-2019,21.0,9.3,20.8,8.0,0.0,7.4,0,Overcast,2019,12,11,Winter,11.7,0,Cold Winter
Delhi,12-12-2019,18.4,13.4,16.4,12.7,4.7,21.4,1,Slight Rain,2019,12,12,Winter,5.0,0,Cold Winter
Delhi,13-12-2019,19.3,11.3,17.7,11.0,5.2,19.3,1,Dense Drizzle,2019,12,13,Winter,8.0,0,Cold Winter
Delhi,14-12-2019,17.5,9.8,16.8,9.6,0.0,10.0,0,Overcast,2019,12,14,Winter,7.7,0,Cold Winter
Delhi,15-12-2019,18.4,9.8,17.2,8.6,0.0,9.7,0,Mainly Clear,2019,12,15,Winter,8.6,0,Cold Winter
Delhi,16-12-2019,18.2,9.1,16.6,7.2,0.0,12.6,0,Clear,2019,12,16,Winter,9.1,0,Cold Winter
Delhi,17-12-2019,18.1,8.1,16.3,6.0,0.0,13.1,0,Partly Cloudy,2019,12,17,Winter,10.0,0,Cold Winter
Delhi,18-12-2019,17.9,7.7,16.1,5.1,0.0,12.7,0,Overcast,2019,12,18,Winter,10.2,0,Cold Winter
Delhi,19-12-2019,16.8,6.0,16.0,4.4,0.0,7.0,0,Overcast,2019,12,19,Winter,10.8,0,Cold Winter
Delhi,20-12-2019,17.8,8.4,17.1,6.6,0.0,7.9,0,Overcast,2019,12,20,Winter,9.4,0,Cold Winter
Delhi,21-12-2019,15.8,10.0,15.3,8.5,0.2,9.4,1,Light Drizzle,2019,12,21,Winter,5.8,0,Cold Winter
Delhi,22-12-2019,18.5,7.4,17.0,5.5,0.0,13.2,0,Clear,2019,12,22,Winter,11.1,0,Cold Winter
Delhi,23-12-2019,18.3,7.6,17.0,5.3,0.0,12.6,0,Overcast,2019,12,23,Winter,10.7,0,Cold Winter
Delhi,24-12-2019,15.0,6.0,14.3,4.5,0.0,9.6,0,Overcast,2019,12,24,Winter,9.0,0,Cold Winter
Delhi,25-12-2019,15.1,4.9,13.0,2.5,0.0,12.0,0,Overcast,2019,12,25,Winter,10.2,0,Cold Winter
Delhi,26-12-2019,14.8,4.0,12.2,1.0,0.0,15.8,0,Partly Cloudy,2019,12,26,Winter,10.8,0,Cold Winter
Delhi,27-12-2019,13.2,3.3,11.1,1.0,0.0,9.4,0,Overcast,2019,12,27,Winter,9.9,0,Cold Winter
Delhi,28-12-2019,12.9,3.0,12.1,0.7,0.0,7.0,0,Overcast,2019,12,28,Winter,9.9,0,Cold Winter
Delhi,29-12-2019,12.8,3.8,11.6,1.9,0.0,8.7,0,Overcast,2019,12,29,Winter,9.0,0,Cold Winter
Delhi,30-12-2019,12.9,3.7,10.6,1.7,0.0,10.6,0,Overcast,2019,12,30,Winter,9.2,0,Cold Winter
Delhi,31-12-2019,12.9,2.4,10.2,-0.1,0.0,10.5,0,Overcast,2019,12,31,Winter,10.5,0,Cold Winter
Delhi,01-01-2020,17.7,3.0,16.2,0.5,0.0,10.5,0,Overcast,2020,1,1,Winter,14.7,0,Cold Winter
Delhi,02-01-2020,19.5,6.7,18.2,4.3,0.0,12.0,0,Partly Cloudy,2020,1,2,Winter,12.8,0,Cold Winter
Delhi,03-01-2020,18.9,8.6,18.3,7.2,0.1,10.5,1,Light Drizzle,2020,1,3,Winter,10.3,0,Cold Winter
Delhi,04-01-2020,18.7,8.8,18.2,7.5,0.2,9.0,1,Light Drizzle,2020,1,4,Winter,9.9,0,Cold Winter
Delhi,05-01-2020,19.6,7.7,17.3,5.5,0.0,13.4,0,Overcast,2020,1,5,Winter,11.9,0,Cold Winter
Delhi,06-01-2020,16.5,10.3,15.3,9.5,0.0,11.2,0,Overcast,2020,1,6,Winter,6.2,0,Cold Winter
Delhi,07-01-2020,17.4,11.0,16.1,9.7,2.1,13.0,1,Moderate Drizzle,2020,1,7,Winter,6.4,0,Cold Winter
Delhi,08-01-2020,15.0,10.3,15.2,8.0,15.7,15.5,1,Moderate Rain,2020,1,8,Winter,4.7,0,Cold Winter
Delhi,09-01-2020,15.9,6.6,12.5,4.0,0.0,16.3,0,Clear,2020,1,9,Winter,9.3,0,Cold Winter
Delhi,10-01-2020,16.6,5.8,13.8,2.7,0.0,15.9,0,Clear,2020,1,10,Winter,10.8,0,Cold Winter
Delhi,11-01-2020,16.8,5.2,14.8,2.3,0.0,11.4,0,Overcast,2020,1,11,Winter,11.6,0,Cold Winter
Delhi,12-01-2020,19.5,6.0,18.1,3.7,0.0,10.5,0,Partly Cloudy,2020,1,12,Winter,13.5,0,Cold Winter
Delhi,13-01-2020,20.4,9.2,20.0,7.1,18.1,18.9,1,Moderate Rain,2020,1,13,Winter,11.2,0,Cold Winter
Delhi,14-01-2020,18.3,10.4,18.2,8.8,0.3,11.2,1,Light Drizzle,2020,1,14,Winter,7.9,0,Cold Winter
Delhi,15-01-2020,18.3,7.1,17.4,5.2,0.0,12.5,0,Mainly Clear,2020,1,15,Winter,11.2,0,Cold Winter
Delhi,16-01-2020,15.9,9.1,15.2,7.5,10.0,11.0,1,Dense Drizzle,2020,1,16,Winter,6.8,0,Cold Winter
Delhi,17-01-2020,17.8,9.3,17.1,8.2,0.2,10.7,1,Light Drizzle,2020,1,17,Winter,8.5,0,Cold Winter
Delhi,18-01-2020,17.1,9.7,16.4,8.8,0.2,10.8,1,Light Drizzle,2020,1,18,Winter,7.4,0,Cold Winter
Delhi,19-01-2020,17.5,7.6,15.6,5.6,0.0,13.2,0,Clear,2020,1,19,Winter,9.9,0,Cold Winter
Delhi,20-01-2020,17.4,7.0,16.4,4.5,0.0,11.2,0,Overcast,2020,1,20,Winter,10.4,0,Cold Winter
Delhi,21-01-2020,18.1,8.9,17.4,8.1,0.0,9.2,0,Overcast,2020,1,21,Winter,9.2,0,Cold Winter
Delhi,22-01-2020,18.6,7.3,16.9,5.6,0.0,15.2,0,Overcast,2020,1,22,Winter,11.3,0,Cold Winter
Delhi,23-01-2020,17.7,8.4,13.7,5.0,0.0,23.5,0,Overcast,2020,1,23,Winter,9.3,0,Cold Winter
Delhi,24-01-2020,19.2,8.0,15.5,3.9,0.0,22.1,0,Overcast,2020,1,24,Winter,11.2,0,Cold Winter
Delhi,25-01-2020,17.9,5.4,16.6,2.9,0.0,9.8,0,Partly Cloudy,2020,1,25,Winter,12.5,0,Cold Winter
Delhi,26-01-2020,19.9,7.0,18.8,5.4,0.0,10.3,0,Overcast,2020,1,26,Winter,12.9,0,Cold Winter
Delhi,27-01-2020,19.5,8.6,18.6,7.0,1.3,16.4,1,Moderate Drizzle,2020,1,27,Winter,10.9,0,Cold Winter
Delhi,28-01-2020,18.9,10.7,17.6,8.8,13.8,20.6,1,Slight Rain,2020,1,28,Winter,8.2,0,Cold Winter
Delhi,29-01-2020,18.4,10.3,17.9,8.4,0.0,10.4,0,Overcast,2020,1,29,Winter,8.1,0,Cold Winter
Delhi,30-01-2020,18.2,8.3,15.8,6.4,0.0,17.8,0,Clear,2020,1,30,Winter,9.9,0,Cold Winter
Delhi,31-01-2020,17.4,7.3,15.4,4.9,0.0,13.0,0,Clear,2020,1,31,Winter,10.1,0,Cold Winter
Delhi,01-02-2020,18.2,7.4,16.6,5.9,0.0,12.3,0,Overcast,2020,2,1,Winter,10.8,0,Cold Winter
Delhi,02-02-2020,18.1,6.5,15.9,4.1,0.0,14.3,0,Clear,2020,2,2,Winter,11.6,0,Cold Winter
Delhi,03-02-2020,18.7,5.9,17.4,3.4,0.0,9.6,0,Clear,2020,2,3,Winter,12.8,0,Cold Winter
Delhi,04-02-2020,19.5,7.1,18.7,5.1,0.0,10.7,0,Overcast,2020,2,4,Winter,12.4,0,Cold Winter
Delhi,05-02-2020,18.9,8.0,16.7,6.0,0.0,16.1,0,Overcast,2020,2,5,Winter,10.9,0,Cold Winter
Delhi,06-02-2020,17.3,6.6,16.1,4.1,0.0,10.5,0,Mainly Clear,2020,2,6,Winter,10.7,0,Cold Winter
Delhi,07-02-2020,17.9,8.8,17.0,6.9,0.1,11.5,1,Light Drizzle,2020,2,7,Winter,9.1,0,Cold Winter
Delhi,08-02-2020,19.1,6.8,17.5,4.3,0.0,10.9,0,Clear,2020,2,8,Winter,12.3,0,Cold Winter
Delhi,09-02-2020,19.8,6.4,18.7,4.3,0.0,9.2,0,Overcast,2020,2,9,Winter,13.4,0,Cold Winter
Delhi,10-02-2020,19.9,7.1,18.4,4.7,0.0,10.8,0,Overcast,2020,2,10,Winter,12.8,0,Cold Winter
Delhi,11-02-2020,20.4,6.8,19.0,5.1,0.0,10.7,0,Partly Cloudy,2020,2,11,Winter,13.6,0,Cold Winter
Delhi,12-02-2020,23.8,8.6,21.5,6.6,0.0,19.3,0,Overcast,2020,2,12,Winter,15.2,0,Cold Winter
Delhi,13-02-2020,26.7,12.5,24.7,9.9,0.0,20.8,0,Partly Cloudy,2020,2,13,Winter,14.2,0,Cold Winter
Delhi,14-02-2020,24.2,13.4,19.9,10.8,0.0,28.6,0,Clear,2020,2,14,Winter,10.8,0,Cold Winter
Delhi,15-02-2020,25.0,11.6,21.3,8.1,0.0,21.4,0,Clear,2020,2,15,Winter,13.4,0,Cold Winter
Delhi,16-02-2020,25.1,9.8,23.7,7.7,0.0,12.7,0,Clear,2020,2,16,Winter,15.3,0,Cold Winter
Delhi,17-02-2020,25.7,8.7,22.9,7.1,0.0,18.0,0,Clear,2020,2,17,Winter,17.0,0,Cold Winter
Delhi,18-02-2020,25.8,9.6,22.1,6.6,0.0,20.2,0,Partly Cloudy,2020,2,18,Winter,16.2,0,Cold Winter
Delhi,19-02-2020,25.6,9.8,22.8,7.9,0.0,21.9,0,Overcast,2020,2,19,Winter,15.8,0,Cold Winter
Delhi,20-02-2020,26.7,14.9,24.3,12.7,1.7,25.9,1,Moderate Drizzle,2020,2,20,Winter,11.8,0,Cold Winter
Delhi,21-02-2020,18.8,13.8,17.0,13.3,18.8,26.0,1,Moderate Rain,2020,2,21,Winter,5.0,0,Cold Winter
Delhi,22-02-2020,21.6,14.0,22.7,13.3,0.2,11.8,1,Light Drizzle,2020,2,22,Winter,7.6,0,Cold Winter
Delhi,23-02-2020,22.9,13.3,24.4,13.1,2.0,16.3,1,Slight Rain,2020,2,23,Winter,9.6,0,Cold Winter
Delhi,24-02-2020,23.5,12.3,24.3,11.9,0.0,11.4,0,Partly Cloudy,2020,2,24,Winter,11.2,0,Cold Winter
Delhi,25-02-2020,24.2,12.7,24.3,12.4,0.0,15.6,0,Mainly Clear,2020,2,25,Winter,11.5,0,Cold Winter
Delhi,26-02-2020,24.8,12.9,25.3,12.7,0.0,12.0,0,Overcast,2020,2,26,Winter,11.9,0,Cold Winter
Delhi,27-02-2020,25.2,13.0,26.5,12.6,0.0,12.1,0,Overcast,2020,2,27,Winter,12.2,0,Cold Winter
Delhi,28-02-2020,25.6,15.8,25.0,15.6,0.0,19.8,0,Overcast,2020,2,28,Winter,9.8,0,Cold Winter
Delhi,29-02-2020,22.0,16.1,23.1,15.5,5.3,21.3,1,Moderate Rain,2020,2,29,Winter,5.9,0,Cold Winter
Delhi,01-03-2020,24.7,15.1,26.6,15.0,0.0,14.2,0,Mainly Clear,2020,3,1,Summer,9.6,0,Cold Winter
Delhi,02-03-2020,25.2,14.7,27.5,15.6,0.1,8.8,1,Light Drizzle,2020,3,2,Summer,10.5,0,Cold Winter
Delhi,03-03-2020,25.7,13.7,26.4,13.9,0.0,10.6,0,Mainly Clear,2020,3,3,Summer,12.0,0,Cold Winter
Delhi,04-03-2020,24.5,14.1,25.7,14.0,0.1,18.9,1,Light Drizzle,2020,3,4,Summer,10.4,0,Cold Winter
Delhi,05-03-2020,24.0,14.8,24.6,14.1,15.4,22.6,1,Moderate Rain,2020,3,5,Summer,9.2,0,Cold Winter
Delhi,06-03-2020,20.5,13.6,18.3,12.3,25.5,31.7,1,Moderate Rain,2020,3,6,Summer,6.9,3,Heavy Monsoon
Delhi,07-03-2020,20.4,12.5,20.5,11.7,0.8,19.2,1,Light Drizzle,2020,3,7,Summer,7.9,0,Cold Winter
Delhi,08-03-2020,22.7,11.9,23.0,12.0,0.0,16.1,0,Overcast,2020,3,8,Summer,10.8,0,Cold Winter
Delhi,09-03-2020,23.5,11.7,21.8,10.0,0.0,20.4,0,Clear,2020,3,9,Summer,11.8,0,Cold Winter
Delhi,10-03-2020,23.7,10.3,24.3,8.6,0.0,11.6,0,Overcast,2020,3,10,Summer,13.4,0,Cold Winter
Delhi,11-03-2020,23.8,14.9,22.8,13.7,3.2,20.6,1,Slight Rain,2020,3,11,Summer,8.9,0,Cold Winter
Delhi,12-03-2020,25.6,14.4,24.3,14.2,0.1,22.5,1,Light Drizzle,2020,3,12,Summer,11.2,0,Cold Winter
Delhi,13-03-2020,24.8,13.8,25.8,11.9,12.3,19.5,1,Moderate Rain,2020,3,13,Summer,11.0,0,Cold Winter
Delhi,14-03-2020,20.7,13.5,21.1,11.1,6.7,21.4,1,Moderate Rain,2020,3,14,Summer,7.2,0,Cold Winter
Delhi,15-03-2020,21.4,12.0,22.1,11.6,0.2,10.9,1,Light Drizzle,2020,3,15,Summer,9.4,0,Cold Winter
Delhi,16-03-2020,23.9,12.8,25.0,11.8,0.0,12.4,0,Overcast,2020,3,16,Summer,11.1,0,Cold Winter
Delhi,17-03-2020,25.5,13.4,26.0,12.4,0.0,13.7,0,Clear,2020,3,17,Summer,12.1,0,Cold Winter
Delhi,18-03-2020,27.0,14.2,28.1,13.2,0.4,16.1,1,Light Drizzle,2020,3,18,Summer,12.8,0,Cold Winter
Delhi,19-03-2020,27.0,14.9,30.3,14.8,0.5,11.6,1,Light Drizzle,2020,3,19,Summer,12.1,1,Mild Transition
Delhi,20-03-2020,28.7,15.6,30.6,15.7,0.6,12.3,1,Moderate Drizzle,2020,3,20,Summer,13.1,1,Mild Transition
Delhi,21-03-2020,28.4,15.8,31.2,16.4,4.3,10.1,1,Moderate Rain,2020,3,21,Summer,12.6,1,Mild Transition
Delhi,22-03-2020,28.3,15.6,29.9,16.4,0.0,13.6,0,Overcast,2020,3,22,Summer,12.7,1,Mild Transition
Delhi,23-03-2020,28.7,16.6,30.9,17.1,0.0,12.3,0,Overcast,2020,3,23,Summer,12.1,1,Mild Transition
Delhi,24-03-2020,29.6,18.0,31.7,18.6,0.4,10.6,1,Light Drizzle,2020,3,24,Summer,11.6,1,Mild Transition
Delhi,25-03-2020,29.8,17.7,32.2,18.3,0.0,23.6,0,Overcast,2020,3,25,Summer,12.1,1,Mild Transition
Delhi,26-03-2020,29.7,18.2,29.8,18.6,0.0,20.3,0,Overcast,2020,3,26,Summer,11.5,1,Mild Transition
Delhi,27-03-2020,25.2,19.1,25.7,19.4,5.7,14.5,1,Slight Rain,2020,3,27,Summer,6.1,3,Heavy Monsoon
Delhi,28-03-2020,27.1,15.3,27.5,16.0,0.2,17.1,1,Light Drizzle,2020,3,28,Summer,11.8,1,Mild Transition
Delhi,29-03-2020,28.1,16.1,27.0,15.4,0.0,22.4,0,Mainly Clear,2020,3,29,Summer,12.0,1,Mild Transition
Delhi,30-03-2020,28.8,15.2,27.7,14.2,0.0,19.0,0,Overcast,2020,3,30,Summer,13.6,1,Mild Transition
Delhi,31-03-2020,29.9,15.5,30.3,15.0,0.0,19.8,0,Overcast,2020,3,31,Summer,14.4,1,Mild Transition
Delhi,01-04-2020,30.8,17.4,32.7,17.6,0.0,12.1,0,Mainly Clear,2020,4,1,Summer,13.4,1,Mild Transition
Delhi,02-04-2020,29.6,17.5,28.9,17.2,0.0,21.1,0,Overcast,2020,4,2,Summer,12.1,1,Mild Transition
Delhi,03-04-2020,29.7,15.6,27.3,13.7,0.0,19.4,0,Partly Cloudy,2020,4,3,Summer,14.1,1,Mild Transition
Delhi,04-04-2020,31.4,15.4,29.7,14.3,0.0,17.1,0,Clear,2020,4,4,Summer,16.0,1,Mild Transition
Delhi,05-04-2020,31.6,16.5,32.3,16.2,0.0,16.3,0,Partly Cloudy,2020,4,5,Summer,15.1,1,Mild Transition
Delhi,06-04-2020,33.5,19.0,33.6,19.2,0.0,15.5,0,Overcast,2020,4,6,Summer,14.5,1,Mild Transition
Delhi,07-04-2020,33.0,17.6,32.2,16.6,0.0,20.9,0,Overcast,2020,4,7,Summer,15.4,1,Mild Transition
Delhi,08-04-2020,31.9,18.6,31.4,17.1,0.0,17.7,0,Partly Cloudy,2020,4,8,Summer,13.3,1,Mild Transition
Delhi,09-04-2020,31.8,17.2,30.5,16.5,0.0,15.6,0,Overcast,2020,4,9,Summer,14.6,1,Mild Transition
Delhi,10-04-2020,34.0,18.1,34.5,18.5,0.0,14.1,0,Overcast,2020,4,10,Summer,15.9,1,Mild Transition
Delhi,11-04-2020,35.2,19.3,36.1,18.4,0.0,15.0,0,Overcast,2020,4,11,Summer,15.9,1,Mild Transition
Delhi,12-04-2020,35.3,20.5,34.8,20.2,0.0,15.4,0,Overcast,2020,4,12,Summer,14.8,1,Mild Transition
Delhi,13-04-2020,37.5,21.3,36.9,21.9,0.0,19.8,0,Overcast,2020,4,13,Summer,16.2,2,Dry Summer
Delhi,14-04-2020,38.0,22.9,39.7,24.4,0.0,21.6,0,Overcast,2020,4,14,Summer,15.1,2,Dry Summer
Delhi,15-04-2020,37.8,24.7,38.1,24.9,0.0,20.7,0,Overcast,2020,4,15,Summer,13.1,2,Dry Summer
Delhi,16-04-2020,37.9,22.9,38.4,23.5,0.0,17.1,0,Overcast,2020,4,16,Summer,15.0,2,Dry Summer
Delhi,17-04-2020,35.0,25.1,35.4,24.1,0.0,20.4,0,Overcast,2020,4,17,Summer,9.9,2,Dry Summer
Delhi,18-04-2020,35.6,23.2,36.2,22.7,0.0,27.0,0,Overcast,2020,4,18,Summer,12.4,2,Dry Summer
Delhi,19-04-2020,34.0,22.0,34.5,22.4,0.0,14.7,0,Overcast,2020,4,19,Summer,12.0,1,Mild Transition
Delhi,20-04-2020,33.8,21.6,32.9,23.0,1.9,16.3,1,Slight Rain,2020,4,20,Summer,12.2,1,Mild Transition
Delhi,21-04-2020,32.2,19.5,32.8,20.3,0.0,13.8,0,Partly Cloudy,2020,4,21,Summer,12.7,1,Mild Transition
Delhi,22-04-2020,33.8,20.3,33.6,21.3,0.0,13.2,0,Overcast,2020,4,22,Summer,13.5,1,Mild Transition
Delhi,23-04-2020,35.6,23.5,36.3,23.5,0.0,18.5,0,Overcast,2020,4,23,Summer,12.1,2,Dry Summer
Delhi,24-04-2020,35.3,21.5,36.4,22.9,0.0,11.3,0,Mainly Clear,2020,4,24,Summer,13.8,1,Mild Transition
Delhi,25-04-2020,33.5,24.1,34.7,24.4,0.6,19.1,1,Moderate Drizzle,2020,4,25,Summer,9.4,2,Dry Summer
Delhi,26-04-2020,31.6,23.2,32.8,23.9,1.9,37.0,1,Moderate Drizzle,2020,4,26,Summer,8.4,3,Heavy Monsoon
Delhi,27-04-2020,30.0,20.8,32.1,21.1,4.7,21.5,1,Moderate Rain,2020,4,27,Summer,9.2,3,Heavy Monsoon
Delhi,28-04-2020,31.6,21.5,35.1,23.0,0.3,14.0,1,Light Drizzle,2020,4,28,Summer,10.1,1,Mild Transition
Delhi,29-04-2020,34.3,21.5,37.2,24.7,0.0,12.1,0,Mainly Clear,2020,4,29,Summer,12.8,1,Mild Transition
Delhi,30-04-2020,35.8,24.1,39.4,25.7,0.1,24.7,1,Light Drizzle,2020,4,30,Summer,11.7,2,Dry Summer
Delhi,01-05-2020,38.2,22.6,39.0,25.3,0.0,18.0,0,Partly Cloudy,2020,5,1,Summer,15.6,2,Dry Summer
Delhi,02-05-2020,36.7,24.5,37.3,25.7,0.3,29.5,1,Light Drizzle,2020,5,2,Summer,12.2,2,Dry Summer
Delhi,03-05-2020,34.2,23.7,36.1,27.2,18.1,26.9,1,Heavy Rain,2020,5,3,Summer,10.5,3,Heavy Monsoon
Delhi,04-05-2020,32.8,21.2,36.0,24.7,0.0,15.0,0,Overcast,2020,5,4,Summer,11.6,1,Mild Transition
Delhi,05-05-2020,34.7,23.4,35.2,26.8,0.2,26.3,1,Light Drizzle,2020,5,5,Summer,11.3,2,Dry Summer
Delhi,06-05-2020,35.1,22.1,37.8,23.6,0.0,19.1,0,Overcast,2020,5,6,Summer,13.0,2,Dry Summer
Delhi,07-05-2020,36.0,22.1,37.5,21.8,0.0,16.3,0,Overcast,2020,5,7,Summer,13.9,1,Mild Transition
Delhi,08-05-2020,38.2,23.5,39.3,23.9,0.0,14.3,0,Partly Cloudy,2020,5,8,Summer,14.7,2,Dry Summer
